Лог очищен: 2026-05-21 17:55:22
2026-05-21 17:55:22.597 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Weapon+grip+type HTTP/2.0" 200 None

2026-05-21 17:59:22.308 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=ponytailA HTTP/2.0" 200 None

2026-05-21 17:59:22.417 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_PonyA.label] 'ponytailA' -> 'хвостика'

2026-05-21 17:59:22.417 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_PonyA.label with original comment

2026-05-21 17:59:22.418 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_sidePonyA.label

2026-05-21 17:59:22.604 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:22.812 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=side+ponytailA HTTP/2.0" 200 None

2026-05-21 17:59:22.935 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_sidePonyA.label] 'side ponytailA' -> 'боковой хвоста'

2026-05-21 17:59:22.936 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_sidePonyA.label with original comment

2026-05-21 17:59:22.936 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_twin2.label

2026-05-21 17:59:23.104 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:23.310 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=twin+tail2 HTTP/2.0" 200 None

2026-05-21 17:59:23.434 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_twin2.label] 'twin tail2' -> 'двойной хвост2'

2026-05-21 17:59:23.434 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_twin2.label with original comment

2026-05-21 17:59:23.435 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_twin3.label

2026-05-21 17:59:23.604 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:23.809 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=twin+tail3 HTTP/2.0" 200 None

2026-05-21 17:59:23.961 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_twin3.label] 'twin tail3' -> 'двойной хвост3'

2026-05-21 17:59:23.961 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_twin3.label with original comment

2026-05-21 17:59:23.962 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_twin4.label

2026-05-21 17:59:24.104 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:24.316 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=twin+tail4 HTTP/2.0" 200 None

2026-05-21 17:59:24.442 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_twin4.label] 'twin tail4' -> 'двойной хвост4'

2026-05-21 17:59:24.443 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_twin4.label with original comment

2026-05-21 17:59:24.443 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_twinA.label

2026-05-21 17:59:24.605 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:24.811 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=twin+tailA HTTP/2.0" 200 None

2026-05-21 17:59:24.936 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_twinA.label] 'twin tailA' -> 'двойной хвоста'

2026-05-21 17:59:24.937 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_twinA.label with original comment

2026-05-21 17:59:24.938 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_twin6.label

2026-05-21 17:59:25.104 | DEBUG    | translation.translator:translate:285 | Кэш-попадание: 'twin tail...'

2026-05-21 17:59:25.104 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_twin6.label] 'twin tail' -> 'двойной хвост'

2026-05-21 17:59:25.104 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_twin6.label with original comment

2026-05-21 17:59:25.105 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Middle2.label

2026-05-21 17:59:25.605 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:25.808 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=middle2 HTTP/2.0" 200 None

2026-05-21 17:59:25.901 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Middle2.label] 'middle2' -> 'средний2'

2026-05-21 17:59:25.901 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Middle2.label with original comment

2026-05-21 17:59:25.902 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_MPony.label

2026-05-21 17:59:26.106 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:26.313 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=ponytail HTTP/2.0" 200 None

2026-05-21 17:59:26.401 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_MPony.label] 'ponytail' -> 'хвостик'

2026-05-21 17:59:26.401 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_MPony.label with original comment

2026-05-21 17:59:26.402 | DEBUG    | verification.xml_parser:write_tree_pretty:603 | Wrote pretty XML: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\HairDef\Hairs.xml

2026-05-21 17:59:26.403 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:601 | Файл обновлён: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\HairDef\Hairs.xml

2026-05-21 17:59:26.406 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:280 | Processing file: Incident_Def.xml (3 defs)

2026-05-21 17:59:26.406 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RatkinTunnel_Guerrilla.label

2026-05-21 17:59:26.407 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RatkinTunnel_Guerrilla.letterLabel

2026-05-21 17:59:26.407 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RatkinTunnel_Guerrilla.letterText

2026-05-21 17:59:26.606 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:26.812 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=ratkin+tunnel+guerrilla HTTP/2.0" 200 None

2026-05-21 17:59:26.970 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RatkinTunnel_Guerrilla.label] 'ratkin tunnel guerrilla' -> 'я решил туннель с помощью guerrilla'

2026-05-21 17:59:26.971 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RatkinTunnel_Guerrilla.label with original comment

2026-05-21 17:59:27.106 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:27.322 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Commando HTTP/2.0" 200 None

2026-05-21 17:59:27.434 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RatkinTunnel_Guerrilla.letterLabel] 'Commando' -> 'Коммандос'

2026-05-21 17:59:27.435 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RatkinTunnel_Guerrilla.letterLabel with original comment

2026-05-21 17:59:27.607 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:27.815 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=%EB%95%85%EC%86%8D%EC%97%90%EC%84%9C+%EC%A7%80%EC%A7%84%ED%8C%8C%EA%B0%80+%EA%B0%90%EC%A7%80%EB%90%98%EC%97%88%EC%8A%B5%EB%8B%88%EB%8B%A4.%5Cn%5Cn%EA%B3%A0%EB%8F%84%EB%A1%9C+%ED%9B%88%EB%A0%A8%EB%90%9C+%EB%9E%AB%ED%82%A8+%ED%8A%B9%EC%88%98%EB%B6%80%EB%8C%80%EA%B0%80+%EA%B3%A7+%EB%95%85+%EC%95%84%EB%9E%98%EC%84%9C+%EC%98%AC%EB%9D%BC%EC%98%AC%EA%B2%83%EC%9E%85%EB%8B%88%EB%8B%A4.+%EA%B7%B8%EB%93%A4%EC%9D%B4+%EC%8B%9C%EC%84%A4%EC%9D%84+%EB%A7%88%EB%B9%84%EC%8B%9C%ED%82%A4%EA%B8%B0+%EC%A0%84%EC%97%90+%EB%A7%89%EC%96%B4%EC%95%BC%ED%95%A9%EB%8B%88%EB%8B%A4. HTTP/2.0" 200 None

2026-05-21 17:59:27.918 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RatkinTunnel_Guerrilla.letterText] '땅속에서 지진파가 감지되었습니다.\n\n고도로 훈련된 랫킨 특수부대가 곧 땅 아래서 올라올것입니다. 그들이 시설을 마비시키기 전에 막어야합니다.' -> 'под землей обнаружены сейсмические волны.\n\nвысокотренированный спецназ раткина скоро выйдет из-под земли. мы должны остановить их, прежде чем они парализуют объект.'

2026-05-21 17:59:27.918 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RatkinTunnel_Guerrilla.letterText with original comment

2026-05-21 17:59:27.918 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RatkinFollowUpTroops.label

2026-05-21 17:59:27.919 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RatkinFollowUpTroops.letterLabel

2026-05-21 17:59:27.919 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RatkinFollowUpTroops.letterText

2026-05-21 17:59:28.107 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:28.325 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=%ED%9B%84%EC%86%8D+%EB%B6%80%EB%8C%80 HTTP/2.0" 200 None

2026-05-21 17:59:28.404 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RatkinFollowUpTroops.label] '후속 부대' -> 'Подразделение последующего наблюдения'

2026-05-21 17:59:28.405 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RatkinFollowUpTroops.label with original comment

2026-05-21 17:59:28.606 | DEBUG    | translation.translator:translate:285 | Кэш-попадание: '후속 부대...'

2026-05-21 17:59:28.607 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RatkinFollowUpTroops.letterLabel] '후속 부대' -> 'подразделение последующего наблюдения'

2026-05-21 17:59:28.607 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RatkinFollowUpTroops.letterLabel with original comment

2026-05-21 17:59:29.108 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:29.315 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=EMP%ED%8F%AD%EB%B0%9C%EA%B3%BC+%ED%95%A8%EA%BB%98+%EC%99%B8%EA%B3%BD%EC%97%90%EC%84%9C+%EB%8C%80%EA%B8%B0%EC%A4%91%EC%9D%B4%EB%8D%98+%ED%9B%84%EC%86%8D%EB%B6%80%EB%8C%80%EA%B0%80+%EC%A7%84%EC%9E%85%ED%95%98%EC%98%80%EC%8A%B5%EB%8B%88%EB%8B%A4.%5Cn%5Cn%EB%B0%A9%EC%96%B4%EB%A5%BC+%EC%A4%80%EB%B9%84%ED%95%B4%EC%95%BC%ED%95%A9%EB%8B%88%EB%8B%A4. HTTP/2.0" 200 None

2026-05-21 17:59:29.396 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RatkinFollowUpTroops.letterText] 'EMP폭발과 함께 외곽에서 대기중이던 후속부대가 진입하였습니다.\n\n방어를 준비해야합니다.' -> 'ПОСЛЕ взрыва эми вошли последующие подразделения, ожидающие на окраинах.\n\nвы должны подготовиться к обороне.'

2026-05-21 17:59:29.397 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RatkinFollowUpTroops.letterText with original comment

2026-05-21 17:59:29.397 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RatkinTunnel_Thief.label

2026-05-21 17:59:29.398 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RatkinTunnel_Thief.letterLabel

2026-05-21 17:59:29.398 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RatkinTunnel_Thief.letterText

2026-05-21 17:59:29.608 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:29.822 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=ratkin+hole HTTP/2.0" 200 None

2026-05-21 17:59:29.943 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RatkinTunnel_Thief.label] 'ratkin hole' -> 'крысиная нора'

2026-05-21 17:59:29.943 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RatkinTunnel_Thief.label with original comment

2026-05-21 17:59:30.108 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:30.313 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=Rat+Hole HTTP/2.0" 200 None

2026-05-21 17:59:30.393 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RatkinTunnel_Thief.letterLabel] 'Rat Hole' -> 'Крысиная Нора'

2026-05-21 17:59:30.393 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RatkinTunnel_Thief.letterLabel with original comment

2026-05-21 17:59:30.609 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:30.816 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=%EC%A5%90%EA%B5%AC%EB%A9%8D%EC%9D%B4+%EC%83%9D%EA%B8%B4%EA%B2%83+%EA%B0%99%EC%8A%B5%EB%8B%88%EB%8B%A4.%5Cn%5Cn%EB%AC%BC%EA%B1%B4%EC%9D%84+%ED%9B%94%EC%B9%98%EA%B8%B0+%EC%A0%84%EC%97%90+%EB%A7%89%EC%96%B4%EC%95%BC+%ED%95%A0%EA%B2%83+%EA%B0%99%EC%8A%B5%EB%8B%88%EB%8B%A4. HTTP/2.0" 200 None

2026-05-21 17:59:30.939 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RatkinTunnel_Thief.letterText] '쥐구멍이 생긴것 같습니다.\n\n물건을 훔치기 전에 막어야 할것 같습니다.' -> 'похоже, появилась крысиная нора.\n\nдумаю, нам нужно остановить ее, прежде чем она украдет вещи.'

2026-05-21 17:59:30.939 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RatkinTunnel_Thief.letterText with original comment

2026-05-21 17:59:30.947 | DEBUG    | verification.xml_parser:write_tree_pretty:603 | Wrote pretty XML: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\IncidentDef\Incident_Def.xml

2026-05-21 17:59:30.947 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:601 | Файл обновлён: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\IncidentDef\Incident_Def.xml

2026-05-21 17:59:30.952 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:280 | Processing file: InteractionDefs.xml (1 defs)

2026-05-21 17:59:30.952 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_PriestPray.label

2026-05-21 17:59:31.109 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:31.313 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=pray HTTP/2.0" 200 None

2026-05-21 17:59:31.401 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_PriestPray.label] 'pray' -> 'молиться'

2026-05-21 17:59:31.402 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_PriestPray.label with original comment

2026-05-21 17:59:31.609 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:31.812 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=__VAR_0__+__VAR_1__+for+__VAR_2__+blessing. HTTP/2.0" 200 None

2026-05-21 17:59:32.109 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:32.316 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=prayed HTTP/2.0" 200 None

2026-05-21 17:59:32.610 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:32.812 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=wished HTTP/2.0" 200 None

2026-05-21 17:59:32.943 | DEBUG    | verification.xml_parser:add_rulepack_with_li:842 | Added 3 <li> to RK_PriestPray.logRulesInitiator.rulesStrings

2026-05-21 17:59:32.944 | DEBUG    | verification.xml_parser:write_tree_pretty:603 | Wrote pretty XML: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\InteractionDef\InteractionDefs.xml

2026-05-21 17:59:32.944 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:601 | Файл обновлён: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\InteractionDef\InteractionDefs.xml

2026-05-21 17:59:32.945 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:280 | Processing file: jobdef.xml (5 defs)

2026-05-21 17:59:32.945 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Job_HamsterWheel.reportString

2026-05-21 17:59:33.110 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:33.319 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=running+at+TargetA. HTTP/2.0" 200 None

2026-05-21 17:59:33.418 | WARNING  | translation.translator:translate:417 | Partial translation detected, skipping: 'running at TargetA....' -> 'работает в TargetA....'

2026-05-21 17:59:33.419 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Job_HamsterWheel.reportString] 'running at TargetA.' -> 'running at TargetA.'

2026-05-21 17:59:33.426 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Job_HamsterWheel.reportString with original comment

2026-05-21 17:59:33.426 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Job_PrayerService.reportString

2026-05-21 17:59:33.610 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:33.827 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=praying. HTTP/2.0" 200 None

2026-05-21 17:59:33.956 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Job_PrayerService.reportString] 'praying.' -> 'молиться.'

2026-05-21 17:59:33.957 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Job_PrayerService.reportString with original comment

2026-05-21 17:59:33.958 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Job_SpectatePray.reportString

2026-05-21 17:59:34.109 | DEBUG    | translation.translator:translate:285 | Кэш-попадание: 'praying....'

2026-05-21 17:59:34.110 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Job_SpectatePray.reportString] 'praying.' -> 'молиться.'

2026-05-21 17:59:34.110 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Job_SpectatePray.reportString with original comment

2026-05-21 17:59:34.110 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Job_TalkToCaravanLeader.reportString

2026-05-21 17:59:34.611 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:34.818 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=talking+to+caravan+leader. HTTP/2.0" 200 None

2026-05-21 17:59:34.910 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Job_TalkToCaravanLeader.reportString] 'talking to caravan leader.' -> 'разговариваю с лидером каравана.'

2026-05-21 17:59:34.910 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Job_TalkToCaravanLeader.reportString with original comment

2026-05-21 17:59:34.911 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Job_DismissCaravanLeader.reportString

2026-05-21 17:59:35.111 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:35.312 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=dismissing+caravan. HTTP/2.0" 200 None

2026-05-21 17:59:35.407 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Job_DismissCaravanLeader.reportString] 'dismissing caravan.' -> 'распустить караван.'

2026-05-21 17:59:35.407 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Job_DismissCaravanLeader.reportString with original comment

2026-05-21 17:59:35.409 | DEBUG    | verification.xml_parser:write_tree_pretty:603 | Wrote pretty XML: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\JobDef\jobdef.xml

2026-05-21 17:59:35.409 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:601 | Файл обновлён: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\JobDef\jobdef.xml

2026-05-21 17:59:35.416 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:280 | Processing file: Jobs_Shield.xml (1 defs)

2026-05-21 17:59:35.416 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_Job_ShieldFaceDirection.reportString

2026-05-21 17:59:35.611 | DEBUG    | translation.translator:translate:303 | БД-попадание: 'facing direction....'

2026-05-21 17:59:35.611 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_Job_ShieldFaceDirection.reportString] 'facing direction.' -> 'направление лица.'

2026-05-21 17:59:35.611 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_Job_ShieldFaceDirection.reportString with original comment

2026-05-21 17:59:35.612 | DEBUG    | verification.xml_parser:write_tree_pretty:603 | Wrote pretty XML: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\JobDef\Jobs_Shield.xml

2026-05-21 17:59:35.612 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:601 | Файл обновлён: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\JobDef\Jobs_Shield.xml

2026-05-21 17:59:35.619 | DEBUG    | translation.per_def_generator:generate_or_update_per_def_files_v2:280 | Processing file: RK_OpenInfoCard.xml (1 defs)

2026-05-21 17:59:35.620 | DEBUG    | translation.matching:find_existing_translation:277 | find_existing_translation(strict): no match for RK_OpenInfoCard.label

2026-05-21 17:59:36.112 | DEBUG    | urllib3.connectionpool:_new_conn:2163 | Starting new HTTPS connection (1): translate.google.com:443

2026-05-21 17:59:36.318 | DEBUG    | urllib3.connectionpool:_make_request:1461 | https://translate.google.com:443 "GET /m?tl=ru&sl=auto&q=open+info+card+%E2%80%94+god+mode+only+%28Ratkin%29 HTTP/2.0" 200 None

2026-05-21 17:59:36.415 | INFO     | translation.per_def_generator:generate_or_update_per_def_files_v2:549 |   🤖 Автоперевод: [RK_OpenInfoCard.label] 'open info card — god mode only (Ratkin)' -> 'открыть информационную карточку — только в режиме бога (раткин)'

2026-05-21 17:59:36.416 | DEBUG    | verification.xml_parser:add_or_update_translation:771 | Added new translation tag RK_OpenInfoCard.label with original comment

2026-05-21 17:59:36.417 | DEBUG    | verification.xml_parser:write_tree_pretty:603 | Wrote pretty XML: F:/Games/RimWorld v1.6.4633 rev1245/RimWorld/Mods\1578693166\Contents\Languages\Russian\DefInjected\KeyBindingDef\RK_OpenInfoCard.xml

